Variable,Min,Max,Mean,Shape,Graphs
variable_399,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_400,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_401,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_402,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_403,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_404,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_405,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_406,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_407,3.0,3.0,3.0,"(1,)",graph
variable_408,8.0,8.0,8.0,"(1,)",graph
variable_409,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_410,-108276561.602299,108276561.602299,1102516.6377456766,"(12, 12)",graph
variable_411,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_412,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_413,2.0,2.0,2.0,"(1,)",graph
variable_414,4.0,4.0,4.0,"(1,)",graph
variable_415,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_416,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_417,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_418,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_419,3.0,3.0,3.0,"(1,)",graph
variable_420,8.0,8.0,8.0,"(1,)",graph
variable_421,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_422,-108276561.602299,108276561.602299,1102516.6377456768,"(12, 12)",graph
variable_423,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_424,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_425,2.0,2.0,2.0,"(1,)",graph
variable_426,4.0,4.0,4.0,"(1,)",graph
variable_427,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_428,-108276561.602299,108276561.602299,821109.801724277,"(12, 12)",graph
variable_429,-26000000000.0,-26000000000.0,-26000000000.0,"(1,)",graph
variable_430,-20359172.83215691,-20359172.83215691,-20359172.83215691,"(1,)",graph
variable_431,-10179586.416078456,-10179586.416078456,-10179586.416078456,"(1,)",graph
variable_432,-108276561.602299,108276561.602299,750418.229390399,"(12, 12)",graph
variable_433,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_434,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_435,2.0,2.0,2.0,"(1,)",graph
variable_436,4.0,4.0,4.0,"(1,)",graph
variable_437,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_438,-108276561.602299,108276561.602299,1031825.0654117984,"(12, 12)",graph
variable_439,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_440,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_441,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_442,-108276561.602299,108276561.602299,1219429.622759398,"(12, 12)",graph
variable_443,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_444,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_445,2.0,2.0,2.0,"(1,)",graph
variable_446,4.0,4.0,4.0,"(1,)",graph
variable_447,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_448,-108276561.602299,108276561.602299,938022.7867379987,"(12, 12)",graph
variable_449,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_450,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_451,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_452,-108276561.602299,108276561.602299,1125627.3440855984,"(12, 12)",graph
variable_453,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_454,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_455,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_456,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_457,-108276561.602299,108276561.602299,373706.7774029664,"(12, 12)",graph
variable_458,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_459,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_460,3.0,3.0,3.0,"(1,)",graph
variable_461,8.0,8.0,8.0,"(1,)",graph
variable_462,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_463,-108276561.602299,108276561.602299,92299.94138156685,"(12, 12)",graph
variable_464,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_465,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_466,2.0,2.0,2.0,"(1,)",graph
variable_467,4.0,4.0,4.0,"(1,)",graph
variable_468,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_469,-108276561.602299,108276561.602299,-189106.8946398327,"(12, 12)",graph
variable_470,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_471,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_472,3.0,3.0,3.0,"(1,)",graph
variable_473,8.0,8.0,8.0,"(1,)",graph
variable_474,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_475,-108276561.602299,108276561.602299,-470513.73066123226,"(12, 12)",graph
variable_476,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_477,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_478,2.0,2.0,2.0,"(1,)",graph
variable_479,4.0,4.0,4.0,"(1,)",graph
variable_480,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_481,-108276561.602299,108276561.602299,-189106.8946398327,"(12, 12)",graph
variable_482,-26000000000.0,-26000000000.0,-26000000000.0,"(1,)",graph
variable_483,-20359172.83215691,-20359172.83215691,-20359172.83215691,"(1,)",graph
variable_484,-10179586.416078456,-10179586.416078456,-10179586.416078456,"(1,)",graph
variable_485,-108276561.602299,108276561.602299,-259798.4669737108,"(12, 12)",graph
variable_486,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_487,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_488,2.0,2.0,2.0,"(1,)",graph
variable_489,4.0,4.0,4.0,"(1,)",graph
variable_490,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_491,-108276561.602299,108276561.602299,-541205.3029951104,"(12, 12)",graph
variable_492,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_493,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_494,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_495,-108276561.602299,108276561.602299,-353600.7456475105,"(12, 12)",graph
variable_496,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_497,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_498,2.0,2.0,2.0,"(1,)",graph
variable_499,4.0,4.0,4.0,"(1,)",graph
variable_500,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_501,-108276561.602299,108276561.602299,-72193.90962611098,"(12, 12)",graph
variable_502,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_503,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_504,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_505,-108276561.602299,108276561.602299,115410.64772148844,"(12, 12)",graph
variable_506,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_507,216553123.204598,216553123.204598,216553123.204598,"(1,)",graph
variable_508,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_509,-108276561.602299,108276561.602299,867331.2144041205,"(12, 12)",graph
variable_510,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_511,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_512,3.0,3.0,3.0,"(1,)",graph
variable_513,8.0,8.0,8.0,"(1,)",graph
variable_514,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_515,-108276561.602299,108276561.602299,1148738.0504255202,"(12, 12)",graph
variable_516,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_517,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_518,2.0,2.0,2.0,"(1,)",graph
variable_519,4.0,4.0,4.0,"(1,)",graph
variable_520,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_521,-108276561.602299,108276561.602299,867331.2144041206,"(12, 12)",graph
variable_522,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_523,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_524,2.0,2.0,2.0,"(1,)",graph
variable_525,4.0,4.0,4.0,"(1,)",graph
variable_526,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_527,-108276561.602299,108276561.602299,585924.3783827208,"(12, 12)",graph
variable_528,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_529,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_530,3.0,3.0,3.0,"(1,)",graph
variable_531,8.0,8.0,8.0,"(1,)",graph
variable_532,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_533,-108276561.602299,108276561.602299,867331.2144041206,"(12, 12)",graph
variable_534,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_535,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_536,2.0,2.0,2.0,"(1,)",graph
variable_537,4.0,4.0,4.0,"(1,)",graph
variable_538,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_539,-108276561.602299,108276561.602299,1148738.05042552,"(12, 12)",graph
variable_540,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_541,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_542,2.0,2.0,2.0,"(1,)",graph
variable_543,4.0,4.0,4.0,"(1,)",graph
variable_544,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_545,-108276561.602299,108276561.602299,1430144.8864469198,"(12, 12)",graph
variable_546,26000000000.0,26000000000.0,26000000000.0,"(1,)",graph
variable_547,20359172.83215691,20359172.83215691,20359172.83215691,"(1,)",graph
variable_548,10179586.416078456,10179586.416078456,10179586.416078456,"(1,)",graph
variable_549,-108276561.602299,108276561.602299,1500836.4587807977,"(12, 12)",graph
variable_550,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_551,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_552,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_553,-108276561.602299,108276561.602299,1876045.573475997,"(12, 12)",graph
variable_554,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_555,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_556,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_557,-108276561.602299,108276561.602299,2251254.6881711967,"(12, 12)",graph
variable_558,-108276561.602299,108276561.602299,225125.46881711972,"(20, 12, 12)",graph
variable_559,-16.0,0.0,-5.333333333333333,"(3,)","graph,sub"
variable_560,-18.0,0.0,-6.0,"(3,)","graph,sub"
variable_561,0.0,2.0,0.6666666666666666,"(3,)","graph,sub"
variable_562,2.0,2.0,2.0,"(1,)",graph
variable_563,0.0,1.0,0.3333333333333333,"(3,)",graph
variable_564,0.0,0.0,0.0,"(1,)",graph
variable_565,1.0,1.0,1.0,"(1,)",graph
variable_566,0.0,0.0,0.0,"(1,)",graph
variable_567,2.0,2.0,2.0,"(1,)",graph
variable_568,0.0,0.0,0.0,"(1,)",graph
variable_569,2.0,2.0,2.0,"(1,)",graph
variable_570,1.0,1.0,1.0,"(1,)",graph
variable_571,1.0,1.0,1.0,"(1,)",graph
variable_572,0.5,0.5,0.5,"(1,)",graph
variable_573,1.0,1.0,1.0,"(1,)",graph
variable_574,0.0,0.0,0.0,"(3, 3)",graph
variable_575,0.0,0.0,0.0,"(3, 3)",graph
variable_576,0.0,1.0,0.6666666666666666,"(3, 3)",graph
variable_577,0.0,1.0,0.3333333333333333,"(3, 3)",graph
variable_578,-1.0,-1.0,-1.0,"(1,)",graph
variable_579,-1.0,-1.0,-1.0,"(1,)",graph
variable_580,-1.0,0.0,-0.6666666666666666,"(3, 3)",graph
variable_581,0.0,0.0,0.0,"(1,)",graph
variable_582,-1.0,0.0,-0.3333333333333333,"(3, 3)",graph
variable_583,-0.0,-0.0,0.0,"(1,)",graph
variable_584,-0.0,-0.0,0.0,"(1,)",graph
variable_585,-0.0,-0.0,0.0,"(1,)",graph
variable_586,-0.0,-0.0,0.0,"(3, 3)",graph
variable_587,-1.0,-1.0,-1.0,"(1,)",graph
variable_588,-0.0,-0.0,0.0,"(1,)",graph
variable_589,-0.0,-0.0,0.0,"(1,)",graph
variable_590,-0.0,-0.0,0.0,"(3, 3)",graph
variable_591,-0.0,1.0,0.3333333333333333,"(3, 3)",graph
variable_592,0.0,0.0,0.0,"(12, 12)",graph
variable_593,0.0,1.0,0.020833333333333332,"(12, 12)",graph
variable_594,0.0,1.0,0.041666666666666664,"(12, 12)",graph
variable_595,0.0,1.0,0.0625,"(12, 12)",graph
variable_596,0.0,1.0,0.08333333333333333,"(12, 12)",graph
variable_597,0.0,1.0,0.008333333333333333,"(20, 12, 12)",graph
variable_598,0.0,1.0,0.08333333333333333,"(12, 12)",graph
variable_599,-40522584.38708154,54030112.51610872,3376882.032256795,"(12, 12)",graph
variable_600,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_601,-40522584.38708154,54030112.51610872,1013064.6096770386,"(20, 12, 12)",graph
variable_602,-14.0,0.0,-4.666666666666667,"(3,)","graph,sub"
variable_603,-16.0,0.0,-5.333333333333333,"(3,)","graph,sub"
variable_604,0.0,2.0,0.6666666666666666,"(3,)","graph,sub,norm"
variable_605,2.0,2.0,2.0,"(1,)","graph,norm"
variable_606,0.003138451060936203,0.003138451060936203,0.003138451060936203,"(1,)",graph
variable_607,0.00039152255446455597,0.00039152255446455597,0.00039152255446455597,"(1,)",graph
variable_608,0.00039152255446455597,0.00039152255446455597,0.00039152255446455597,"(1,)",graph
variable_609,0.0007830451089291119,0.0007830451089291119,0.0007830451089291119,"(1,)",graph
variable_610,0.0,0.0,0.0,"(12, 12)",graph
variable_611,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_612,216553123.204598,216553123.204598,216553123.204598,"(1,)",graph
variable_613,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_614,0.0,108276561.602299,751920.566682632,"(12, 12)",graph
variable_615,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_616,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_617,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_618,3.0,3.0,3.0,"(1,)",graph
variable_619,8.0,8.0,8.0,"(1,)",graph
variable_620,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_621,0.0,108276561.602299,1033327.4027040316,"(12, 12)",graph
variable_622,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_623,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_624,2.0,2.0,2.0,"(1,)",graph
variable_625,4.0,4.0,4.0,"(1,)",graph
variable_626,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_627,0.0,108276561.602299,1314734.238725431,"(12, 12)",graph
variable_628,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_629,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_630,2.0,2.0,2.0,"(1,)",graph
variable_631,4.0,4.0,4.0,"(1,)",graph
variable_632,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_633,0.0,108276561.602299,1596141.0747468306,"(12, 12)",graph
variable_634,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_635,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_636,3.0,3.0,3.0,"(1,)",graph
variable_637,8.0,8.0,8.0,"(1,)",graph
variable_638,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_639,0.0,108276561.602299,1877547.9107682304,"(12, 12)",graph
variable_640,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_641,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_642,2.0,2.0,2.0,"(1,)",graph
variable_643,4.0,4.0,4.0,"(1,)",graph
variable_644,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_645,-40522584.38708154,108276561.602299,1596141.0747468306,"(12, 12)",graph
variable_646,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_647,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_648,2.0,2.0,2.0,"(1,)",graph
variable_649,4.0,4.0,4.0,"(1,)",graph
variable_650,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_651,-40522584.38708154,108276561.602299,1314734.238725431,"(12, 12)",graph
variable_652,26000000000.0,26000000000.0,26000000000.0,"(1,)",graph
variable_653,20359172.83215691,20359172.83215691,20359172.83215691,"(1,)",graph
variable_654,10179586.416078456,10179586.416078456,10179586.416078456,"(1,)",graph
variable_655,-40522584.38708154,108276561.602299,1385425.8110593094,"(12, 12)",graph
variable_656,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_657,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_658,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_659,-40522584.38708154,108276561.602299,1760634.9257545087,"(12, 12)",graph
variable_660,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_661,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_662,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_663,-40522584.38708154,108276561.602299,2135844.040449708,"(12, 12)",graph
variable_664,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_665,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_666,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_667,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_668,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_669,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_670,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_671,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_672,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_673,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
